Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMÓVEIS;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833, Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS
2007;Dezembro;PA;1491027;9570;9344748;5023221;1367;393314;3133678;4803294;4141965;16185045;31689765;2023580;878954;2920379;2066114;443797;;9292398;;3484322;46955551;;566877;15963859;;1554940;11441140;;-10731;;;116830;;;;;5466790;3434582;;;;
2007;Dezembro;PB;1347863;746;2565708;2274249;0;1073767;4129498;3116261;3510;8057838;20229587;405064;743045;815578;46293;97904;;335367;;9996;28395357;;1870;7799018;;2343;6252845;;0;;;10942;;;;;2172897;1892792;;;;
2007;Dezembro;PR;73511057;101294;149707;13225807;71083686;48985050;101347600;27420485;54951160;185607026;154436360;208916557;27562955;20669187;40045790;3200409;;175156517;;42483846;438830039;;6927869;111836817;;24619840;126099007;;55057;;;440159;;;;;20265772;43166168;;;;
2007;Dezembro;PE;15321248;4273;9908969;27092935;0;8654129;37112259;13547385;6533400;42955593;59059581;9963357;3826941;10306525;3297471;462213;;996306;;3061665;179385363;;542891;47236860;;2239319;33140494;;3347187;;;243736;;;;;9449448;7817752;;;;
2007;Dezembro;PI;28706;153;1327996;2175170;0;11008;1488339;1788855;59917;8643061;5649465;275007;139146;482701;134676;137866;;639163;;208291;16357959;;33401;7211724;;25375;5775444;;300;;;8426;;;;;1817107;1115359;;;;
2007;Dezembro;RJ;94830313;7968;43350131;38180199;51837919;60032758;121923384;130836340;169193387;1319629650;738527873;996680710;267422291;86190585;29585267;1006961;;46491960;;58880114;1836520531;;10259740;422364182;;60927309;604769478;;557477897;;;7391852;;;;;90762698;784237653;;;;
2007;Dezembro;RN;488086;205;2888402;1717029;884;120286;2531092;13023167;65070;11706660;15186782;538539;192800;1138967;108818;168920;;183350;;59798;30273689;;8979;8486457;;37234;11829607;;113;;;3125;;;;;3039100;2076489;;;;
2007;Dezembro;RS;41246944;28940;53692411;23899306;64388941;56459562;109712404;40911594;12579229;175167235;193964786;87604760;14439181;17511177;13919852;3535834;;58617050;;13392253;517277224;;2185897;134561686;;3611475;86508131;;70204709;;;3567367;;;;;24828601;8390391;;;;
2007;Dezembro;RO;17744;94;1254416;10115;3007;1443;704401;1471960;1394;5962179;8883189;568621;13193;326239;16390;115924;;1388776;;3910;12341627;;597;6196130;;-2717;4218069;;0;;;3033;;;;;1519397;696229;;;;
2007;Dezembro;RR;167275;17;533384;0;0;154;3666;715578;0;1791068;2847326;69220;7223;110969;932;41625;;9500;;9678;3652374;;1565;1403512;;0;1089441;;0;;;685;;;;;408984;328084;;;;
2007;Dezembro;SC;72212942;6506;24105143;12258157;0;35080466;76800391;16670831;775147;109610052;86324422;18919745;11257894;9810896;2342400;514310;;18901959;;2802901;343000984;;395839;86334151;;270480;61333416;;0;;;406263;;;;;13819624;6896748;;;;
2007;Dezembro;SP;509475972;232327;91971154;98869918;268493463;300022026;781086556;679246765;917966487;1729024240;1612333676;2732306539;675438507;240707836;537980923;8815377;;2332493003;;202622135;3682741081;;42439736;941561877;;372309085;940672513;;6308476;;;9774045;;;;;170082435;70187671;;;;
2007;Dezembro;SE;98938;237;1565947;4424519;0;263977;1998485;1982037;337272;5513781;10229853;664375;1457107;1002995;430729;123335;;3857570;;454341;24141546;;72854;8774231;;88035;3909517;;967;;;2508;;;;;2218866;2066600;;;;
2007;Dezembro;TO;5818;3277;889035;9515;0;0;278561;999657;3826;4624161;4086130;1682389;56030;558126;84767;136823;;62887;;7559;10678772;;1059;2903655;;2973;3044845;;0;;;3404;;;;;1327531;569852;;;;
2008;Janeiro;AC;11229,89;48,52;387128,88;0;0;240,16;40174,78;431818,4;28,5;4536382,19;2384915,89;152663,37;783,77;77957,57;4392,66;20632,21;;39322,14;;172,7;4818549,71;;16,54;1626735,76;;10385,78;2890937,47;;0;;;1224,72;;;;;275743,53;302083,86;;;;
2008;Janeiro;AL;576680,57;10515,26;1489060,27;1173283,98;3536,82;195345,01;4119613,99;3267454,53;8632,76;13025788,21;14431403;1144266,05;130609,65;2132845,45;76380,22;70128,48;;71975,47;;51856,78;21755147,32;;9094,28;10982679,48;;8563,23;10064384,02;;5751,04;;;2945,92;;;;;1178744,63;1841428,18;;;;
2008;Janeiro;AP;38188,51;4,85;885824,32;0;14289,7;0;52023,86;632357,67;0;3966972,08;2034166,39;15541,34;336,13;184180,74;1,83;4593,73;;2,85;;417,79;4385383,58;;67,89;1327091,59;;0;1864613,89;;2110,12;;;11250,36;;;;;257933,72;447028,27;;;;
2008;Janeiro;AM;30013865,43;382,34;1680734,22;3574829,8;43476,49;18676647,65;9132654,97;3058716;2099943,48;106362169,1;51760131,62;11427259,7;4491297,71;3162253,53;2602294,26;17920,1;;46093,4;;134206,98;189202109,2;;26400,48;47229978,44;;4743300,22;76174482,83;;5601890;;;145159,24;;;;;5740236,07;1477850,44;;;;
2008;Janeiro;BA;28270070,88;13647,27;7439065,73;20369219,19;30;33507369,7;38734299,28;15876727;6139003,45;120581310,9;73559825,98;13445261,39;21616252,8;6141509,14;3804157,33;433502,26;;960874,52;;612045,65;267472862,7;;361898,52;73920172,31;;2088325,87;102719350,7;;12757700,05;;;282897,39;;;;;9812837,99;6564729,74;;;;
2008;Janeiro;CE;15300408,58;3059,91;3733310,63;10056719,1;1619203,94;7941263,01;12533025,92;8040512,77;8131723,81;69958101,51;39407468,75;9808372,14;2085956,73;3090271,24;1357447,34;137224,65;;1843356,92;;8463962,6;117948405;;1382083,97;33426950,82;;2533331,52;54817474,58;;450,01;;;14980,59;;;;;3201026,63;3399246,81;;;;
2008;Janeiro;DF;2046626,51;791,59;4572431,81;3693388,8;0;1932568,28;6452589,28;15568222,98;134343665,1;256227708,9;877703850,9;169870884,6;36839723,59;44545165,79;165847269,6;127069,99;;234657868,7;;183104734,3;262997678,4;;29339804,76;162123794,2;;37176461,83;154398509;;2322,01;;;28449,04;;;;;197967492;11193123,34;;;;
2008;Janeiro;ES;135399002,4;154901,62;5631839,81;4154252,98;1117387,72;89480618,41;42684261,61;7318965,75;4627776,13;102671981,2;42278813,63;10744808,43;7081336,1;4675264,79;3030969,85;399921,4;;3907988,53;;3125879,38;233772036;;201568,72;53677392,85;;1892809,3;73640420,02;;16549,4;;;402283,71;;;;;4616554,28;3330221,02;;;;
2008;Janeiro;GO;34124411,46;11521,37;6506023,88;9072516,2;864143,7;25504020,44;12156145,9;9913928,45;61928,57;159542033;36800742,74;33627823,14;693273,22;4527314,78;605109,12;709541,94;;592928,09;;221358,6;130936276,3;;35068,11;34868437,9;;32130,8;73650189,16;;14109,5;;;67401;;;;;2783670,19;3332976,04;;;;
2008;Janeiro;MA;2993736,18;3984,37;1874436,69;4200854,92;0;2863612,06;2133838,05;2229701,4;11796,29;18830352,91;10374153,07;922013,1;1425693,68;1255003,96;235517,2;154326,91;;13293,45;;15645,06;50848172,19;;2657,42;12888659,21;;4823,62;14804666,81;;5354567,23;;;25907,97;;;;;1362633,53;1233923,32;;;;
2008;Janeiro;MT;1556394,61;1847,81;2312529,97;2512187,06;0;1179915,33;1966333,46;4339896,56;518995,46;49704018,28;19199916,87;4968413,99;524762,72;2223602,54;602495,33;411879,28;;1430637,23;;214756,62;46886256,74;;35085,21;19400547,58;;318715,38;29689353,44;;110405,89;;;22711,9;;;;;2027806,56;1626285,9;;;;
2008;Janeiro;MS;745925,55;2599,89;1251512,54;350095,93;0;232045,89;3949625,36;3881190,19;31223,9;22661884,05;12404377,84;1653193,65;292178,33;996140,14;125747,89;547024,4;;432215,3;;39094,5;25837117,5;;6511,61;10580076,17;;100140,28;14644699,79;;24425,4;;;35146,12;;;;;1644269;1312431,68;;;;
2008;Janeiro;MG;29232123,62;14517,38;21216317,78;15967829,86;111514806,5;23189893,83;182997026,4;66773002,7;31988690,46;1150094134;250617868,5;93442288,93;82139958,76;20298376,98;207533881;1806660,33;;10616844,02;;4105317,35;596605941,7;;2105623,83;159459188,8;;12220040;418583674,5;;198180,69;;;8018834,29;;;;;26868992,98;7480980,52;;;;
2008;Janeiro;PA;1147551,81;1167,18;6969884,66;4960161,46;0;361124,2;2845280,07;3878130,99;3086776,37;36976443,36;23793991,98;5001739,53;1555629,09;3404403,18;2826800,61;245115,67;;2143451,96;;3876100,39;63316507,01;;630505,66;18440542,97;;869649,8;26635611,76;;0;;;109649,04;;;;;3053617,99;3010867,8;;;;
2008;Janeiro;PB;1892985,08;618,34;2584481,75;2377388,23;0;548320,78;3514235,79;2893248,64;20714,75;19537306,35;13746114,21;637395,19;882164,34;606281,32;205777,87;53388,86;;97624,98;;10887,45;30787560,88;;1836,02;7848634,9;;7509,75;15188823,27;;83,5;;;18839,08;;;;;2343564,28;1281569,66;;;;
2008;Janeiro;PR;98363036,22;116158,39;9331942,53;9967955,26;49140771,9;61313881,08;85224435,05;23740383,22;167615714,8;403644582,7;147384832,2;126908565,9;27885170,77;20477175,27;50526271,61;950499,17;;37866234,88;;46223687,86;479401614,7;;7518890,95;125695595,3;;76501246,38;157297922,1;;97978,03;;;113728;;;;;13372023,05;41637974,96;;;;
2008;Janeiro;PE;19741405,33;16226,74;7070267,63;18190573,52;0;9898285,98;36473604,51;7512604,64;33893387,58;182391182,9;46828442,19;16202762,53;3867948,64;5031604,78;3950051,05;174121,21;;328584,96;;3548401,2;191330320;;505910,87;50059279,9;;12783754,11;71127007,63;;3298,56;;;279595,53;;;;;7130833,66;5681560,28;;;;
2008;Janeiro;PI;18359,58;363,21;1270369,29;2162152,63;0;1073,21;1060109,48;1575699,67;71945,33;13820080,39;7233201,45;3648198,96;23571,02;393460,76;197151,37;168352,02;;176163,13;;201205,61;21366896,48;;32799,36;7650264,29;;29924,24;10816067,17;;0;;;12801,61;;;;;765352,56;706399,94;;;;
2008;Janeiro;RJ;100194229,7;-7544,36;36165031,2;35704786,19;25876518,31;63074930,08;103370497,6;115306011,6;322004782,1;1396351851;787230909,5;191782472,7;248443481,5;60856839,62;31870291,87;2025968,35;;6369114,4;;69851877,52;1930296022;;11449092,77;453212991,9;;155965732;694481994,5;;571025124,3;;;2898790,12;;;;;71479231,74;3016435411;;;;
2008;Janeiro;RN;415215,25;471,98;2631987,48;1865247,55;421,52;127991,81;1622199,92;2790326,71;93918,74;24578486,53;13696468,16;676588,91;365771,83;817979,67;257006,88;131162,46;;53149,53;;97505,35;32591172,44;;16084,84;8613105,29;;60195,37;19981052,92;;349,46;;;6295;;;;;1405948,43;1434400,85;;;;
2008;Janeiro;RS;46398174,99;201742,82;35691593,23;16981590,57;36756816,71;44625962,74;95643353,12;36346141,71;81772164,32;364796966;170231258,1;58969077,39;14424088,52;14782656,53;15898018,28;1142281,84;;16339859,38;;13234096,96;574453133,6;;2156660,71;156837655,7;;42814397,28;189235025,7;;62085702,78;;;5477291,23;;;;;13312708,94;10781244,21;;;;
2008;Janeiro;RO;61917,45;596,55;1216383,04;8263,79;10460,21;74169,57;585032,15;1341788,58;5472,55;28826006,65;6995095,47;954866,54;10843,94;266497,61;86516,87;54501,28;;475449,49;;5617,3;13806245,56;;790,28;6074006,03;;67619,76;17950051,02;;0;;;2398,51;;;;;872629,2;654560,45;;;;
2008;Janeiro;RR;229334,07;16,98;544044,79;0;0;0;3587,32;586799,35;0;3508189,91;2648013,59;64913,23;0;83757,92;2665,98;16842,3;;7966,55;;43,73;3579237,05;;1586,36;1841123,45;;0;2242621,99;;0;;;1556,45;;;;;212584,2;276045,38;;;;
2008;Janeiro;SC;97912289,51;5610,02;10812284,82;10067221,67;0;52473869,97;65164931,73;14963509,44;6361743,61;432678256,5;75443110,92;48069333,13;13135909,4;7802942,99;3200737,33;256384,83;;4986331,28;;2454386,44;365659767,6;;411828,93;92012002,75;;2779593,32;200878782,4;;10,77;;;482186,89;;;;;9010259,32;5310780,97;;;;
2008;Janeiro;SP;601315728,7;427156,83;71973997,44;72265492,1;130545398,9;297066118,1;686538474,4;344165748,1;1857730166;3670208318;1888017975;1129347803;608095640,2;183312095,6;666608382,9;3894593,71;;549882986,9;;202403010,4;3864982781;;46348377,93;976117371,2;;771973920,8;1712516020;;5700380,13;;;6170553;;;;;143204199;53147165,92;;;;
2008;Janeiro;SE;153187,4;212,42;1333087,95;5312801,48;0;182856,77;1705307,55;2482899,27;25695,72;16057541,49;11013723,29;4988760,47;1633690,78;1084303,64;473071,97;44791,61;;1275928,28;;558169,67;25421334,49;;89924,3;7561790,81;;15656,76;11402978,28;;1386;;;2136,76;;;;;817625,13;2201477,88;;;;
2008;Janeiro;TO;6046,36;5049,06;797440,72;45837,99;0;0;249943,73;860855,83;7437,54;8658860,25;3163173,28;2379050,65;17926,53;266912,33;74276,11;212572,13;;15218,11;;9152,76;12852732,35;;1331,66;3170573,73;;18378,63;6003017,98;;0;;;2687,13;;;;;863389,21;521588,94;;;;
2008;Fevereiro;AC;12816,69;35,52;440673,67;0;0;0;35913,49;395069,22;53,83;1724786,89;2800981,72;117431,41;372,84;205876,84;11056,53;14320,3;;20765,23;;384,4;3440754,88;;88,91;1502028,89;;817,23;1035382,24;;0;;;889;;;;;152445,03;291120,3;;;;
2008;Fevereiro;AL;1110701,82;10647,31;1884289,33;995623,78;0;212923,76;3355588,95;3068578,74;1400,09;7555226,52;9854973,68;794282,11;63326,6;1449151,21;112844,55;49866,61;;10597,31;;50097,16;14980479,35;;8132,08;9200549,75;;782,38;4817680,06;;5773,17;;;3020,47;;;;;1024312,59;1271646,91;;;;
2008;Fevereiro;AP;190364,77;7,84;904695,2;0;0;70572,92;116649,11;558787,53;0;2233237,25;8690912,69;16744,11;32899,41;102006,76;1257,76;3891,11;;4,3;;295,43;3780799,61;;48;1225940,02;;0;1225126,46;;0;;;6430;;;;;305532,69;319745,06;;;;
2008;Fevereiro;AM;28536083,43;690,1;2253655,8;3310378,41;91137,79;18845322,21;9262328,47;2892736,05;14870,25;53440803,15;36706597,48;2508943,26;6061348,31;3286494,4;1231156,23;33069,37;;18209,62;;145327,59;200699003,3;;28789,19;45267612,29;;11901,27;52767217,78;;3054668,76;;;146788,19;;;;;6444844,42;1610929;;;;
2008;Fevereiro;BA;29996209,53;11259,58;8266360,22;16808577,23;30;22731237,06;36760432,01;10270933,03;7246113,24;72061297,31;58822016,37;5060573,96;4158133,33;7066488,97;5399421,32;433372,58;;34356,8;;56874939,42;254990011,9;;398970,74;103004160,3;;2289560,99;56993291,59;;7912741,9;;;304504,54;;;;;7221864,55;6734581,41;;;;
2008;Fevereiro;CE;19113269,81;774,5;4414511,29;8384530,44;865823;7510748,08;7802150,89;6711357;19972094,9;50360591,3;30323302,35;2861286,3;2124303,99;3552595,25;2621793,56;149083,13;;130847,27;;6996782,77;108764427,8;;1145427,69;31315060,35;;6895286,64;25416633,78;;0;;;21923,54;;;;;2382699,57;4627915,19;;;;
2008;Fevereiro;DF;1233805,02;1513,54;6193888,04;3967975,93;0;615756,21;5279718,05;15007311,43;157474446,4;162910681;1026405631;123510842,5;23320151,01;124772617,1;290191638,5;78182,91;;1917233,09;;170917296;229794603,3;;27336477,3;137502813,1;;16687138,99;71259840,76;;0;;;30644,35;;;;;144389999,6;10510836,25;;;;
2008;Fevereiro;ES;133889468,6;7228,02;6007196,94;2827682,97;2264140,01;80436401,59;34778933,52;9687588;2773691,8;43713646,11;28653744,21;2969771,86;1128027,18;4496431,69;5452431,34;51412,02;;38427,77;;2981929,45;196229282,6;;187984,81;45900563,21;;1208286,46;61241321,76;;18759,85;;;376998,94;;;;;3736719,15;2406193,07;;;;
2008;Fevereiro;GO;19839880,73;6181,68;7259828,93;7392588,72;9850213,49;12597728,02;16304169,81;6482496,38;76715,14;36232054,77;25631505,78;2124747,3;858975,75;5329631,11;995147,12;290968,08;;2358,84;;221825,21;105413771,1;;34885,25;29698851,87;;34363,91;23235380,52;;14011,67;;;69044;;;;;2986019,61;3122881,92;;;;
2008;Fevereiro;MA;4515626,18;230,76;1910012,35;4916140,33;0;4174815,78;1904128,45;1563995,3;3057,72;8746505,53;12765002,92;477520,52;64697,53;1290220,36;137833,58;106593,69;;4728;;14300,29;61570350,99;;2471,23;17224832,87;;325,88;6490340,02;;12736069,92;;;23293,65;;;;;1116983,2;974322,63;;;;
2008;Fevereiro;MT;1517895,04;908,21;2636404,28;2309456,57;0;652367,63;1943161,78;3308659,58;4918,1;20538168,66;12701630,13;4237480,66;330226,67;1888642,62;1124781,91;372045,77;;14085,32;;83111,52;40381375,75;;14095,89;14532564,99;;31444,92;12795380,27;;122647,16;;;24610,63;;;;;1828692,19;1485641,66;;;;
2008;Fevereiro;MS;9410873,54;788,23;1431962,07;231179,65;0;241990,38;2998400,04;4444604,22;2051,36;12292704,85;11149932,41;1164127,72;48700,84;1068561,66;350656,28;255764,18;;15547,29;;22277,26;38276326,46;;3412,04;12778114,92;;3272,89;7217411,82;;24671,73;;;44179,43;;;;;1611493,74;861743,13;;;;
2008;Fevereiro;MG;27259542,68;11412,5;23672035,22;13547266,71;61496805,38;18138774,2;96573977,22;65782716,21;13985660,35;300409203,1;155005532,3;19624627,93;21654452,91;25054639,74;60177191,78;611217,34;;2008693,46;;3563761,28;464553386,3;;1831443,88;147625473,9;;3818975,47;148701890;;229548,19;;;392725,87;;;;;11684060,71;14528573,02;;;;
2008;Fevereiro;PA;845553,94;709,8;7700385,29;4662025,56;0;381371,52;2327470,53;3068450,5;3143790,96;17936948,44;23385886,89;1283886,26;666774,64;2331457,26;4790782,14;300791,91;;1675584,29;;3731844,05;66014019,43;;607292,67;23241047,03;;5326382,17;12602933,87;;0;;;98891,19;;;;;1890845,94;2588214,08;;;;
2008;Fevereiro;PB;1105854,75;500,9;2911031,77;1792386,94;0;546899,14;2675566,97;2245444,88;7188,87;8832917,25;13688109,32;282951,72;104390,46;669169,63;154851,79;33073,6;;18780,23;;12609,27;24611923,95;;2357,8;6844155,52;;2487,09;6917319,59;;0;;;10983,67;;;;;1145633,17;930358,17;;;;
2008;Fevereiro;PR;84761393,56;61012,17;10658207,02;8322621,54;71967637,27;47813010,34;78967521,18;21756272,61;20883504,27;164135218,4;103516041,7;53416927,85;14745566,69;15373857,4;90474014,8;573196,56;;40789,99;;36223849,47;389286110,6;;5890442,76;104550640,1;;13191952,58;86281452,02;;866976,4;;;337179,31;;;;;12280983,68;38614868,68;;;;
2008;Fevereiro;PE;20680131,52;6380,81;9325976,61;15784133,76;4572,7;8667389,76;29215533,43;12338537,23;4063886,73;56557246,43;39715746,65;9233630,62;1827467,07;5113204,93;6157710,7;74034,2;;14712,68;;1852442,45;181391092,2;;306240,59;49985378,56;;1336609,42;37743666,98;;-89,96;;;323047,77;;;;;4028921,69;5482070,22;;;;
2008;Fevereiro;PI;83436,54;265,45;1235938,6;2364838,31;0;51154,77;1225917,09;1520117,85;50779,02;8134098,85;7224610,75;225246,83;35804,97;487293,36;333152,23;62969,15;;2897,89;;202743,51;18945805,35;;33005,89;6169503,54;;19467,67;5318944,44;;0;;;1880,53;;;;;606245,55;679535,88;;;;
2008;Fevereiro;RJ;115407754,4;7853,66;40820722,22;27246694,83;26239491,54;54702258,28;119325425,3;118120269,6;491516251,2;1267555857;681386669,6;110268856,3;94848850,42;61748556,13;43165071,82;839635,41;;1229504,95;;43410842,89;1926529346;;8641278,95;460608035,2;;201042627,3;550789908,9;;581007082,4;;;2742656,54;;;;;52555385,98;852664519,3;;;;
2008;Fevereiro;RN;389144,26;1159,52;3045409,6;1738886,19;155;140890,87;1265909,34;3434564,35;23926,27;11096605,89;11929185,1;314902,35;697796,66;912307,39;306747,33;48693,25;;261,24;;77993,93;27626122,83;;13372,15;8319476,99;;13417,24;10189866,04;;0;;;2422,98;;;;;1080149,02;1011919,89;;;;
2008;Fevereiro;RS;47754842,06;12325,17;40459028,39;12711384,79;39214633,61;44724967,99;99147255,55;127871448,7;12532406,16;125004545,8;144461991,8;22891628,09;6272130,93;14735883,76;27405915,31;909941,46;;55160,95;;12961909,14;492376476,4;;2125762,24;135702727;;3625462,77;71440295,53;;61080197,82;;;7967616,92;;;;;16061238,58;12803514,59;;;;
2008;Fevereiro;RO;10695,44;267,33;1099616,49;5231,04;3001,97;3710,01;849735,93;1170314,58;1885,56;5441338,24;5648772,39;715491,34;100829,92;739261,33;346551,43;46881,48;;1430,97;;4378,39;12223838,01;;790,8;6042206,27;;3249,73;3791663,09;;0;;;2870,24;;;;;918094,42;737876,97;;;;
2008;Fevereiro;RR;154304,18;140,36;576178,23;0;0;44750,95;4296,4;755746,13;0;1822692,44;1755598,32;74014,57;0;123036,99;2718,13;14616,5;;6,51;;51,31;3109937,45;;0;1378521,14;;0;1128506,01;;0;;;1751,24;;;;;233133,15;249756,46;;;;
2008;Fevereiro;SC;77639925,89;6900,59;11271919,86;9115383,41;0;38604984,2;66924728,77;20816601,32;923174,66;110745641,3;53904131,7;6244100,24;2008715,59;7314751,45;6351872,15;195123,15;;40646,22;;1630058,4;337252623,2;;165986,71;84699000,59;;207692,14;57777665,97;;-21734,87;;;470087,35;;;;;8510959,04;4810555,25;;;;
2008;Fevereiro;SP;552505130,9;145370,86;80824720,29;65141024,22;234031925,3;293184334,5;646337670,6;226754668,6;562346552,5;2142952521;1466453908;767326634,4;284796768,5;190930426,1;1098147245;1332765,73;;17624811,07;;175685981;3373500102;;41312058,69;859679159,9;;206146142,1;975620301,4;;12148295;;;9902169,89;;;;;158025725,1;45296494,26;;;;
2008;Fevereiro;SE;286576,96;2098,82;1459947,45;3618701,05;0;174094,9;1718450,25;3160961,56;1085136,16;5901294,44;8268928,08;1932437,26;688464,64;964751,77;1684346,95;43513,17;;99,64;;692770,19;28533286,85;;110747,08;7149134,86;;278329,46;4802536,61;;1345;;;1531,18;;;;;663547,28;2068926,26;;;;
2008;Fevereiro;TO;4900,38;1718,82;857025,41;1816,39;0;0;291869,79;619940,17;3603,58;5246673,95;3185590,33;103573,24;2913,07;432249,83;61287,23;54381,01;;359,7;;8845;10705053,56;;1326,99;3074604,01;;6416,29;3292338,22;;0;;;2740,1;;;;;752469,98;354779,2;;;;
2008;Março;AC;11449,71;16,5;370269,15;0;0;0;20226,82;555938;0;2045235,65;2128756,19;152984,22;1491,43;122258,12;22757,92;18523,3;;8811,81;;326,58;3802760,05;;46,23;1562198,25;;5167,85;1273853,89;;0;;;1739,49;;;;;86615,22;314951,23;;;;
2008;Março;AL;613946,9;10741,99;2065806,88;713405,25;8351,49;410523,32;3529637,19;3008492,82;1395,17;7233638,03;9467042,21;785579,82;376005,39;892666,03;117228,05;57237,89;;6202,91;;33265,42;16793371,12;;4979,71;9184201,4;;907,82;4885358,71;;5812,76;;;1340,25;;;;;2048391,11;1722045,66;;;;
